study,participant_id,study_participant_id,session_id,n_calibration_epochs,calibration_auc_reproduced,calibration_auc_ea_session,calibration_auc_rbf,calibration_auc_gbm,calibration_auc_ea_cohort
StudyD,D_04,StudyD:D_04,SE001,6078,0.8166503938642559,0.7889876703928914,0.6957266918446334,0.7056227930580823,0.7927979256144316
StudyD,D_05,StudyD:D_05,SE001,6112,0.8189581250304636,0.804280880253004,0.7303770637618899,0.7401770233757407,0.8046212999027483
StudyD,D_06,StudyD:D_06,SE001,6112,0.8343417405811427,0.8174301050117252,0.6533199813181823,0.6832761368146572,0.8186202843174598
StudyD,D_07,StudyD:D_07,SE001,6120,0.7592384259259258,0.7300776748971193,0.6013832304526749,0.6104958847736626,0.7340956790123457
StudyD,D_08,StudyD:D_08,SE001,6120,0.7824238683127572,0.7672031893004116,0.7128137860082305,0.7148713991769547,0.7682039609053498
StudyD,D_09,StudyD:D_09,SE001,5961,0.8597873552306816,0.8377267735763267,0.676327620894384,0.7413518678914824,0.8432874693116674
StudyD,D_10,StudyD:D_10,SE001,6120,0.9073950617283952,0.8928019547325102,0.7777001028806585,0.8022034465020575,0.8947438271604937
StudyD,D_11,StudyD:D_11,SE001,6086,0.6749938239903491,0.6516377270933685,0.6461459491741032,0.6346257104359366,0.6532727136230434
StudyD,D_12,StudyD:D_12,SE001,6120,0.9100072016460904,0.901301697530864,0.7824948559670782,0.8044724794238681,0.8999382716049383
StudyD,D_13,StudyD:D_13,SE001,6116,0.7567007169026836,0.7324720399191536,0.6891339468199893,0.6742946617177472,0.7332691138614844
StudyD,D_14,StudyD:D_14,SE001,6007,0.8447313110520063,0.8223487150054002,0.741118117111903,0.7267560826889791,0.8204702945032019
StudyD,D_15,StudyD:D_15,SE001,6120,0.884275462962963,0.8723611111111113,0.7472708333333333,0.7501095679012345,0.8750138888888889
StudyD,D_16,StudyD:D_16,SE001,6120,0.8633695987654322,0.8556203703703704,0.7985416666666666,0.7901815843621398,0.8557834362139918
StudyD,D_17,StudyD:D_17,SE001,6120,0.7999030349794238,0.7771396604938271,0.7547857510288066,0.7369935699588478,0.7798065843621398
StudyE,E_01,StudyE:E_01,SE001,4256,0.801240563292184,0.7906238145294171,0.7366604696418175,0.7385651860410567,0.7909322178688606
StudyE,E_02,StudyE:E_02,SE001,4291,0.7188598939633944,0.6961415087121737,0.6243578154532342,0.6177241518063346,0.7019321501741301
StudyE,E_03,StudyE:E_03,SE001,4286,0.8270709514914814,0.84581281485255,0.7344576045734986,0.7035723382577689,0.8407072508065887
StudyE,E_04,StudyE:E_04,SE001,4159,0.722116408340044,0.7202223147151168,0.551951097398034,0.5315141891137873,0.733411600418631
StudyE,E_05,StudyE:E_05,SE001,4320,0.9512738496071828,0.9596401515151516,0.7007316217732885,0.7239022166105499,0.9624242424242425
StudyE,E_06,StudyE:E_06,SE001,4320,0.8263404882154881,0.8038131313131314,0.6200224466891133,0.6216596520763188,0.8113559203142537
StudyE,E_07,StudyE:E_07,SE001,4320,0.9654349046015712,0.9715803872053872,0.9007379349046016,0.915977132435466,0.971635802469136
StudyE,E_08,StudyE:E_08,SE001,4320,0.7219212962962964,0.7139134399551067,0.6735655162738495,0.6367824074074073,0.7113418911335577
StudyF,F_03,StudyF:F_03,SE001,2268,0.9058484504913076,0.9296087648022172,0.7838049571680523,0.8271919879062737,0.9296205750818847
StudyF,F_03,StudyF:F_03,SE002,2268,0.8322625346434872,0.86432350718065,0.6959187610229277,0.7096108119173595,0.8602017195767195
StudyF,F_03,StudyF:F_03,SE003,2268,0.8522593065003778,0.8858812043335854,0.7151695168808263,0.7351564468379944,0.8788422776518015
StudyF,F_05,StudyF:F_05,SE001,2267,0.9049293000905904,0.915701681830714,0.8780810587262199,0.8919276064437356,0.9090885816692268
StudyF,F_05,StudyF:F_05,SE002,2224,0.9412422125417806,0.9399854170172192,0.9410344777443326,0.9410386324402814,0.9379828535698186
StudyF,F_05,StudyF:F_05,SE003,2268,0.9586974836230788,0.962275998362308,0.9489835285966238,0.9530068972033258,0.9598745748299319
StudyF,F_06,StudyF:F_06,SE001,2264,0.6437486193947426,0.6218975827574238,0.6123161822714507,0.5979835274069866,0.619207374798826
StudyF,F_06,StudyF:F_06,SE002,2268,0.6388121220710508,0.6439220364071554,0.6147900132275133,0.5893250818846056,0.6450951908541194
StudyF,F_06,StudyF:F_06,SE003,2268,0.5759066358024691,0.5822369457042076,0.5682516061980347,0.5423595364071555,0.5836600844041321
StudyF,F_07,StudyF:F_07,SE001,2262,0.5100493104657452,0.5077194949689061,0.5247275443229568,0.4822282228619088,0.5070677013477666
StudyF,F_07,StudyF:F_07,SE002,2268,0.5135444223985891,0.5159478143109095,0.4689055020156211,0.5446093946837995,0.5223489858906525
StudyF,F_07,StudyF:F_07,SE003,2268,0.613274360670194,0.6518073664651046,0.5479851662887377,0.5701136936255984,0.6489945515243134
StudyF,F_08,StudyF:F_08,SE001,2152,0.9785913528591352,0.9946848849372384,0.8658865062761506,0.8709444735006974,0.9941182880055788
StudyF,F_08,StudyF:F_08,SE002,2137,0.970855956916732,0.9868174758054882,0.8676105513295366,0.8660816617326235,0.9851292807802426
StudyF,F_08,StudyF:F_08,SE003,2229,0.9736533602829712,0.9880848913592724,0.904588175846387,0.9081738251642244,0.9858898433552299
StudyF,F_20,StudyF:F_20,SE001,2268,0.8631070483749056,0.8702069948349711,0.6944562547241118,0.7436972474174857,0.859768675988914
StudyF,F_20,StudyF:F_20,SE002,2250,0.894798,0.905898,0.64031,0.7820579999999999,0.902542
StudyF,F_20,StudyF:F_20,SE003,2268,0.8464998267825647,0.8723584341143866,0.7351525100781053,0.7263361363063744,0.8587962962962963
StudyF,F_21,StudyF:F_21,SE001,2262,0.8441420791225946,0.871186561560818,0.694277093515545,0.7017578616414502,0.8661524959337191
StudyF,F_21,StudyF:F_21,SE002,2250,0.8633419999999999,0.896282,0.734718,0.689376,0.8922519999999999
StudyF,F_21,StudyF:F_21,SE003,2268,0.8951798311917359,0.9324294532627864,0.740662005542958,0.7477166792642983,0.9261739417989419
StudyF,F_23,StudyF:F_23,SE001,2268,0.6737981072058453,0.6741622574955908,0.5948719765684052,0.601338104686319,0.6621669501133787
StudyF,F_23,StudyF:F_23,SE002,2268,0.6644089348702444,0.6521419910556815,0.6363457420005039,0.6138058232552281,0.650559413580247
StudyF,F_23,StudyF:F_23,SE003,2268,0.6716407627865961,0.6522482835726883,0.6140459656084656,0.573780785462333,0.6388692050894431
StudyF,F_24,StudyF:F_24,SE001,2268,0.8089510109599396,0.8241705246913579,0.7782541257243638,0.7131912950365332,0.8087817302847065
StudyF,F_24,StudyF:F_24,SE002,2268,0.8581231103552532,0.8775175579491056,0.8009456097253715,0.766857205845301,0.8682307413706223
StudyF,F_24,StudyF:F_24,SE003,2268,0.9012522833207358,0.938310972537163,0.8166434397833207,0.7940995842781556,0.9345100308641976
StudyF,F_25,StudyF:F_25,SE001,2268,0.7737347253716301,0.7853776927437641,0.6790005353993448,0.6794591679264298,0.7893597253716301
StudyF,F_25,StudyF:F_25,SE002,2268,0.8333549855127237,0.8475056689342404,0.7414828199798439,0.7744964884101789,0.8488914084152179
StudyF,F_25,StudyF:F_25,SE003,2268,0.7367311507936508,0.73932350718065,0.6572617472915091,0.6962592907533384,0.7522715104560341
StudyG,G_01,StudyG:G_01,SE001,4067,0.820400647599841,0.80632364960715,0.6736510163371779,0.6931220700647912,0.804911330805147
StudyG,G_02,StudyG:G_02,SE001,4320,0.9322117003367004,0.949608585858586,0.7705969416386083,0.7812450897867564,0.9501711560044894
StudyG,G_03,StudyG:G_03,SE001,4305,0.8620852257566279,0.870550481641435,0.7796273367339303,0.7854496708348215,0.8704403599004387
StudyG,G_04,StudyG:G_04,SE001,4320,0.8489211560044894,0.8543771043771042,0.6910227272727273,0.7414379910213242,0.8576613355780024
StudyG,G_05,StudyG:G_05,SE001,4308,0.8916554092086008,0.891297281323877,0.739615698525273,0.8071393391872116,0.8910665034335248
StudyG,G_06,StudyG:G_06,SE001,4320,0.6596415544332211,0.656945847362514,0.6037556116722784,0.5456762065095399,0.6569907407407407
StudyG,G_07,StudyG:G_07,SE001,4320,0.878327721661055,0.8976900953984287,0.7023772446689113,0.6881207912457912,0.8929601571268239
StudyG,G_08,StudyG:G_08,SE001,4320,0.8920770202020203,0.8903423120089786,0.8118020482603816,0.7878801907968576,0.8920545735129068
StudyG,G_09,StudyG:G_09,SE001,4314,0.7484783341763614,0.7461192603832967,0.7247850278199293,0.7058492103636261,0.7459998313943685
StudyG,G_10,StudyG:G_10,SE001,4258,0.9060392538542608,0.90817011155328,0.6856113833873727,0.7360594394116529,0.9049047161064048
StudyG,G_11,StudyG:G_11,SE001,4319,0.8774381858494008,0.8650136117425835,0.6858360697145744,0.7267800510791165,0.8675184530324717
StudyG,G_12,StudyG:G_12,SE001,4320,0.9557000561167228,0.9657442480359149,0.8120054713804714,0.8438432940516274,0.9623120089786757
StudyG,G_13,StudyG:G_13,SE001,4305,0.7915028370466478,0.7986847511036881,0.6425060037526101,0.6494683802362534,0.7968388001248046
StudyG,G_14,StudyG:G_14,SE001,4292,0.8895411796618429,0.9065205705313302,0.7468786009673167,0.7921975824871612,0.9012951619288826
StudyG,G_15,StudyG:G_15,SE001,4278,0.814467079969518,0.8030885984564169,0.6900579559843922,0.6796828893765506,0.8054363458221843
StudyG,G_16,StudyG:G_16,SE001,4439,0.7566093003792683,0.7536900626357496,0.6400071735534995,0.6345765278672626,0.7534476230961853
StudyG,G_17,StudyG:G_17,SE001,4320,0.8118125701459035,0.8043251964085298,0.719358164983165,0.7204650673400673,0.8061938832772165
StudyG,G_18,StudyG:G_18,SE001,4276,0.8030533421233662,0.7894763242375602,0.6948191355193762,0.6540916647557901,0.7972870327906443
StudyG,G_19,StudyG:G_19,SE001,4320,0.8725806677890011,0.8737163299663299,0.7972194163860831,0.7792080527497194,0.8783943602693602
StudyG,G_20,StudyG:G_20,SE001,4320,0.933861531986532,0.9496022727272728,0.8206355218855219,0.8365347923681256,0.9474480920314252
StudyH,H_01,StudyH:H_01,SE001,946,0.7107139120948096,0.7435177020907746,0.6594832095407469,0.6516969796601557,0.7811337109380838
StudyH,H_02,StudyH:H_02,SE001,2820,0.7585647662276329,0.7785246234979273,0.6446581308705462,0.6171649525108884,0.7752335099963268
StudyH,H_03,StudyH:H_03,SE001,2936,0.77011959744879,0.741372223359801,0.6533084582774024,0.6572399305318559,0.7641328995366261
StudyH,H_04,StudyH:H_04,SE001,2913,0.7612810200773165,0.7307675520638484,0.7163268487342562,0.6939721286943509,0.7629816685372242
StudyH,H_05,StudyH:H_05,SE001,3024,0.8287394924299687,0.8393801965230536,0.7125692869740489,0.7271023729357062,0.8276371996610091
StudyH,H_06,StudyH:H_06,SE001,410,0.6405333333333334,0.6246095238095238,0.6363428571428571,0.6104380952380952,0.6148571428571429
StudyH,H_07,StudyH:H_07,SE001,2991,0.8843404913386568,0.8934296096809473,0.7623687274352311,0.7404757564710173,0.9091896675408371
StudyH,H_08,StudyH:H_08,SE001,1616,0.716261333006616,0.7458854039042718,0.5745323858531405,0.6272359715755942,0.7379420893571838
StudyH,H_09,StudyH:H_09,SE001,1690,0.7939799716072594,0.8336290910486128,0.6403570195296013,0.7003846448988988,0.8450341480259371
StudyH,H_10,StudyH:H_10,SE001,1278,0.8837843420780831,0.8916174344143774,0.6996818839082833,0.8197810369758315,0.9270150795290228
StudyH,H_11,StudyH:H_11,SE001,721,0.8940734398782344,0.9576198630136984,0.8245338660578387,0.7458618721461188,0.943707191780822
StudyH,H_12,StudyH:H_12,SE001,885,0.6689218106995886,0.7361316872427984,0.6011851851851853,0.5546337448559672,0.7143209876543211
StudyH,H_13,StudyH:H_13,SE001,1974,0.7270531240004265,0.7712376052884103,0.5784531933041902,0.6097198528627785,0.7809467960336922
StudyH,H_14,StudyH:H_14,SE001,1182,0.7467379240232427,0.7931298208306519,0.7359653786246584,0.6395254483897143,0.8028670826454759
StudyH,H_15,StudyH:H_15,SE001,337,0.6712821932982553,0.6449736914981999,0.5498476876211575,0.4876765438936582,0.6683744115203545
StudyH,H_16,StudyH:H_16,SE001,1473,0.7029599374732118,0.730132617300759,0.6218389935204095,0.5932102967501198,0.7369399692408543
StudyI,I_01,StudyI:I_01,SE001,5757,0.6907498610242512,0.6424768518518519,0.6020444635536099,0.6028186019039677,0.6552120248766591
StudyI,I_02,StudyI:I_02,SE001,851,0.6523597811217511,0.729765161878705,0.5891130870953032,0.5097127222982216,0.7173050615595076
StudyI,I_03,StudyI:I_03,SE001,5742,0.6731582439716957,0.6281632096403911,0.6013051053718395,0.6162475718054927,0.6442277598364826
StudyI,I_04,StudyI:I_04,SE001,1718,0.7120428227470763,0.6983346709470305,0.5576439845601162,0.5297117442482611,0.6943600473897424
StudyI,I_05,StudyI:I_05,SE001,5647,0.6926723764797541,0.6441125893623622,0.5730036845066765,0.550645735494622,0.6722588027787998
StudyI,I_06,StudyI:I_06,SE001,6360,0.9209796653796652,0.8824459888459888,0.76601287001287,0.8514929214929213,0.8988176748176747
StudyI,I_07,StudyI:I_07,SE001,1630,0.6391144083613288,0.630001018018935,0.545030370898232,0.584207132919339,0.6087095761647833
StudyI,I_08,StudyI:I_08,SE001,5483,0.7386760552826186,0.6952976522215614,0.667826817971066,0.6411566075467987,0.7163878494386969
StudyI,I_09,StudyI:I_09,SE001,5760,0.7972536892361111,0.7527572699652778,0.6536085069444445,0.6667282986111112,0.7777421874999999
StudyI,I_10,StudyI:I_10,SE001,1976,0.6824018115378871,0.6379453795726551,0.5614670287304302,0.5676812375997733,0.6763399864073705
StudyI,I_11,StudyI:I_11,SE001,2441,0.7217535255615136,0.6894261778905788,0.5623513920958724,0.5734261397248249,0.6964419975955575
StudyI,I_12,StudyI:I_12,SE001,5706,0.625215774694902,0.5944524130007689,0.5452360236832804,0.5559420250180535,0.605182478222734
StudyI,I_13,StudyI:I_13,SE001,5398,0.650144467957424,0.6317685480559678,0.5897117589463378,0.6098255898423929,0.6372230820252045
StudyJ,J_01,StudyJ:J_01,SE001,4015,0.9519331243469176,0.9419863208891424,0.8423512871663341,0.8962150660207086,0.946466039707419
StudyJ,J_02,StudyJ:J_02,SE001,4320,0.6889548408057181,0.6437777777777778,0.5630948667966211,0.5659639376218324,0.6628882391163092
StudyJ,J_03,StudyJ:J_03,SE001,2960,0.8606052079255296,0.8546118524076731,0.7061488646744095,0.702980909347949,0.8564500277306538
StudyJ,J_04,StudyJ:J_04,SE001,375,0.587495723571673,0.6469380773178242,0.5661563462196374,0.5393859048922339,0.6277796784125897
StudyJ,J_05,StudyJ:J_05,SE001,1796,0.6213977115336187,0.5928528708133971,0.5650084204230673,0.5820597771342231,0.613396342231176
StudyJ,J_06,StudyJ:J_06,SE001,3079,0.681022925121784,0.6477162841768734,0.627951177194994,0.6236870681444543,0.6676900771046038
StudyJ,J_07,StudyJ:J_07,SE001,123,0.5765265662172878,0.507137192704203,0.5170499603489294,0.4694686756542426,0.4567803330689929
StudyJ,J_08,StudyJ:J_08,SE001,407,0.6309849281458114,0.6918682089029091,0.5269540834209604,0.5086926042762004,0.7090431125131441
StudyJ,J_09,StudyJ:J_09,SE001,4270,0.7874621849073885,0.7468196856344264,0.6044842241883289,0.6861945026314298,0.7631494388792374
StudyJ,J_10,StudyJ:J_10,SE001,4205,0.7008830067724758,0.6706126247221217,0.5673463268365817,0.5800306743180135,0.6914094676799531
StudyJ,J_11,StudyJ:J_11,SE001,4202,0.7496938469320393,0.6896542382181223,0.6621246388491182,0.6863007004398111,0.7261899332138786
StudyJ,J_12,StudyJ:J_12,SE001,4132,0.7387098490815045,0.6935474715653093,0.5630114874021726,0.6369956079666801,0.7095968411417868
StudyJ,J_13,StudyJ:J_13,SE001,1418,0.8935345039192263,0.9116071282462485,0.8108494657088153,0.8040092294097433,0.9098430673059617
StudyJ,J_14,StudyJ:J_14,SE001,4310,0.688711660926848,0.6473849664618784,0.595853557599668,0.5773566764230529,0.6666109656211406
StudyJ,J_15,StudyJ:J_15,SE001,4303,0.7769639826143265,0.7328005782142729,0.6472477589291263,0.6853068819926154,0.7619474178219505
StudyJ,J_16,StudyJ:J_16,SE001,2811,0.6968101675908043,0.6476678223298372,0.5725567321729554,0.5893974779713986,0.6774512659815757
StudyJ,J_17,StudyJ:J_17,SE001,801,0.7096529157414982,0.7192273660662114,0.6278401976660712,0.6325815122122239,0.7371325063857493
StudyJ,J_18,StudyJ:J_18,SE001,4320,0.8022459389213774,0.7441273554256009,0.6495344379467186,0.7126942820012996,0.7822452891487979
StudyJ,J_19,StudyJ:J_19,SE001,364,0.5704082847280085,0.6127841923580526,0.5203348807681625,0.5344998611276435,0.5734634765702495
StudyJ,J_20,StudyJ:J_20,SE001,1490,0.702056639262471,0.701821157451969,0.560005180599831,0.5601847354803388,0.7153201522389905
StudyK,K_01,StudyK:K_01,SE001,1458,0.8074246828562809,0.885488250477691,0.6375582447789212,0.6097108951857367,0.8804551353577533
StudyK,K_01,StudyK:K_01,SE002,1412,0.6373882754994742,0.6601877409744129,0.534514107956537,0.5565742201191728,0.6575041622853137
StudyK,K_02,StudyK:K_02,SE001,3811,0.7726071836395724,0.7579175750025952,0.5794747223087304,0.6696896086369771,0.7558470881345374
StudyK,K_03,StudyK:K_03,SE001,575,0.6368215914105015,0.5989483747609943,0.4759523459332254,0.5523238711575231,0.6030298573319606
StudyK,K_03,StudyK:K_03,SE002,1500,0.6209234567901234,0.653767901234568,0.5099456790123457,0.5689333333333334,0.6499111111111111
StudyK,K_04,StudyK:K_04,SE001,556,0.508439398101517,0.4758111284070444,0.5241583493575069,0.5046851631413485,0.47370509416109635
StudyK,K_04,StudyK:K_04,SE002,1955,0.9003077079141799,0.9168005139736588,0.717830151994184,0.7691725700373645,0.9181636431264476
StudyK,K_09,StudyK:K_09,SE001,4804,0.62330951719727,0.6121692881247528,0.5336655810548108,0.5116998661920271,0.6176767906283925
StudyL,L_01,StudyL:L_01,SE001,10079,0.7635974456305559,0.7516982633095571,0.6656214846372461,0.6621862609049366,0.7516929537056537
StudyL,L_02,StudyL:L_02,SE001,10069,0.74202168777603,0.7306242533339821,0.6783588934116803,0.6583415770667445,0.7307805689347293
StudyL,L_03,StudyL:L_03,SE001,10080,0.8937354677320665,0.8777393550012598,0.8292775258251449,0.8447957384011806,0.8785036713097938
StudyL,L_04,StudyL:L_04,SE001,10080,0.8587359176474822,0.8492275402224383,0.7522709030702228,0.7580263110535219,0.8495527840765936
StudyL,L_05,StudyL:L_05,SE001,10008,0.9103833495214,0.8911692463501646,0.831927303654553,0.8378171770959293,0.8913974137683495
StudyL,L_06,StudyL:L_06,SE001,10078,0.7058241259760878,0.6920024696958242,0.644075430126689,0.60788601597742,0.6923738241043752
StudyL,L_07,StudyL:L_07,SE001,10065,0.6255014414181211,0.6204981442690706,0.6117964907054381,0.5639546591391404,0.6204568395235619
StudyL,L_08,StudyL:L_08,SE001,10079,0.7696142167794282,0.7643396202643282,0.7542875501487589,0.7296224601644716,0.7643897465249093
StudyL,L_09,StudyL:L_09,SE001,10067,0.8191299212491772,0.8031723370690534,0.749986680717381,0.7664670128777147,0.8033736162619862
StudyL,L_10,StudyL:L_10,SE001,10079,0.7130064597181051,0.707066452842618,0.6484797434111416,0.6408763006279732,0.7072530989188206
StudyL,L_11,StudyL:L_11,SE001,10080,0.8395839182233741,0.8295867976820357,0.7932499190152251,0.7773565669654106,0.8296873987690315
StudyM,M_04,StudyM:M_04,SE001,7200,0.752324575668871,0.7175590971695196,0.6923826388637925,0.7310634880480568,0.7328055445131083
StudyM,M_05,StudyM:M_05,SE001,6648,0.7755399169254272,0.752715110261382,0.7095953391458415,0.7316562936446596,0.7591605761886037
StudyM,M_06,StudyM:M_06,SE001,1592,0.6031260936953153,0.6121037698115094,0.6108944552772362,0.5465257987100645,0.6236813159342033
StudyM,M_07,StudyM:M_07,SE001,6759,0.8453158939922112,0.8180751173708921,0.7583839801497599,0.7790825888113316,0.831189296271456
StudyM,M_09,StudyM:M_09,SE001,7173,0.6438437625520647,0.6123709389273322,0.5696383062851027,0.5542636132525991,0.623995756501382
StudyM,M_10,StudyM:M_10,SE001,6632,0.7819636584446088,0.746036138156703,0.7043169515732963,0.689927607882961,0.7650631946362132
StudyM,M_11,StudyM:M_11,SE001,4018,0.6419447386491928,0.6308325283115492,0.6014972435278189,0.6317461795411957,0.6331908541766083
StudyM,M_12,StudyM:M_12,SE001,5951,0.7693389146425871,0.7270279025222528,0.7161630611489368,0.736887746068537,0.7556459449997586
StudyM,M_13,StudyM:M_13,SE001,6054,0.9109286654950088,0.8926503100277294,0.7732059222498137,0.7731867586601395,0.8984436898523435
StudyM,M_14,StudyM:M_14,SE001,2111,0.7538546255506609,0.7592193683267379,0.6831516463824386,0.7065780631673262,0.7591111028149033
StudyM,M_15,StudyM:M_15,SE001,3363,0.6213777211344121,0.6184017988559758,0.6031989197709662,0.5991123011939449,0.6192299935203422
