model,model_role,held_out_study,n_session_condition_records,n_sessions,n_study_records,n_character_trials,raw_score_character_auc,predicted_probability_character_auc,raw_vs_probability_auc_difference,character_brier_score,null_character_brier_score,character_brier_skill_score,session_brier_score,weighted_session_brier_score,session_mean_absolute_error,weighted_session_mean_absolute_error,session_root_mean_squared_error,weighted_session_root_mean_squared_error,calibration_intercept,calibration_slope,session_spearman_rho,session_spearman_p_value,raw_score_character_auc_ci_low,raw_score_character_auc_ci_high,predicted_probability_character_auc_ci_low,predicted_probability_character_auc_ci_high,raw_vs_probability_auc_difference_ci_low,raw_vs_probability_auc_difference_ci_high,character_brier_score_ci_low,character_brier_score_ci_high,null_character_brier_score_ci_low,null_character_brier_score_ci_high,character_brier_skill_score_ci_low,character_brier_skill_score_ci_high,session_brier_score_ci_low,session_brier_score_ci_high,weighted_session_brier_score_ci_low,weighted_session_brier_score_ci_high,session_mean_absolute_error_ci_low,session_mean_absolute_error_ci_high,weighted_session_mean_absolute_error_ci_low,weighted_session_mean_absolute_error_ci_high,session_root_mean_squared_error_ci_low,session_root_mean_squared_error_ci_high,weighted_session_root_mean_squared_error_ci_low,weighted_session_root_mean_squared_error_ci_high,calibration_intercept_ci_low,calibration_intercept_ci_high,calibration_slope_ci_low,calibration_slope_ci_high,session_spearman_rho_ci_low,session_spearman_rho_ci_high,session_spearman_p_value_ci_low,session_spearman_p_value_ci_high
calibration_auc,primary,StudyB,56.0,56.0,18.0,781.0,0.8246661009445102,0.8246661009445102,0.0,0.07793153450328523,0.10210697725667867,0.23676582544031932,0.01970302547850507,0.01961612480370845,0.10891507341838062,0.10951800163696859,0.14036746588332025,0.14005757674509597,0.6948140379625135,1.111072125952604,0.6783589846797765,9.215375516624655e-09,0.6726055059172762,0.913929507151664,0.6726055059172762,0.913929507151664,0.0,0.0,0.05189258392356877,0.1056138851993907,0.07262020666939283,0.13432852370998116,0.04175969554531428,0.4480212082381916,0.010015783778452412,0.03353575826862284,0.010231605966694285,0.03355365344947952,0.07774966562458534,0.14453214155424046,0.07892606761841318,0.14419986180692793,0.1000788822577357,0.18312770199850095,0.10115140119951752,0.18317653881257523,0.04210475730879839,1.2958149630027553,0.622573915689483,1.9934298753428052,0.42123912520694984,0.8299220149910634,1.8502298388220513e-15,0.0012135696265239855
calibration_auc,primary,StudyF,89.0,30.0,10.0,1067.0,0.8633206877562258,0.8633206877562258,0.0,0.10600416958042919,0.17486439654638875,0.3937921516670321,0.011084297360184781,0.01101964769806288,0.082437083145627,0.08224915308833852,0.10528198972371666,0.10497450975385825,-0.2801025898231186,0.9264664379230608,0.7728302235562254,7.209190467218516e-19,0.6670025069998644,0.9143484265807548,0.6670025069998644,0.9143484265807548,0.0,0.0,0.06139569580377149,0.1553170874842651,0.08305396275907491,0.2867059602451247,0.12124107938980942,0.5978061839564444,0.0069660207525746795,0.01841380417455405,0.006936378838329007,0.018259939057595355,0.060227380553409766,0.10742892758702086,0.06015342938188671,0.10721541330056417,0.08346268983511607,0.1356974729463394,0.08328492220501812,0.13512933973656185,-0.6866680177430428,0.35881640421073996,0.6291816366866695,1.2037276603175888,0.3331756689589699,0.9059454272115969,1.0566073102110123e-33,0.0013329679771073826
calibration_auc,primary,StudyL,33.0,11.0,11.0,990.0,0.8112866970914787,0.8112866970914787,0.0,0.10980947770350055,0.13617989867857017,0.19364400495929712,0.010651228545251369,0.010651228545251369,0.07611206117402329,0.07611206117402328,0.10320478935229396,0.10320478935229396,-0.2898731349405393,1.2728750789753225,0.8661930964277588,7.43199411030226e-11,0.6846058048766754,0.8785672356465355,0.6846058048766754,0.8785672356465355,0.0,0.0,0.06045373087258139,0.16442518839969614,0.08052689815086544,0.20244222670514816,0.06705300620365542,0.36231419639153084,0.0045240777350122234,0.019981817301576207,0.004524077735012223,0.019981817301576207,0.05159195256345857,0.10801010133731159,0.05159195256345857,0.1080101013373116,0.06726125628380389,0.14135705304847948,0.06726125628380389,0.14135705304847948,-1.4017969450650454,0.06598829534646655,0.9703095576073043,2.012397792311596,0.6305124472322443,0.9232734036669614,2.0170421600135098e-14,8.389603388306431e-05
calibration_auc,primary,StudyN,16.0,16.0,8.0,480.0,0.8140895998038855,0.8140895998038855,0.0,0.15504149874351406,0.2320429359974692,0.3318413332556478,0.021916498743514055,0.021916498743514052,0.10522302222303748,0.10522302222303748,0.14804221946294258,0.14804221946294258,-0.13768310066963063,0.7591357190758263,0.8178002143054246,0.00010876887421255888,0.6909984271542444,0.8849896609015101,0.6909984271542444,0.8849896609015101,0.0,0.0,0.11143589392865802,0.1973569730975323,0.15277935627571185,0.3225538395402513,0.04231803134402904,0.528018474754349,0.00712881710339849,0.039737642251442884,0.007128817103398491,0.03973764225144289,0.06031155587297193,0.1564831381245393,0.06031155587297193,0.15648313812453926,0.08443231368896817,0.19934302624740752,0.08443231368896817,0.19934302624740755,-0.82238950010453,0.5118707477416722,0.4650689542594834,1.3327049980067975,0.6556886227544909,0.9547603651082456,9.224271406414957e-09,0.005820210831734067
calibration_auc,primary,Pooled held-out predictions,194.0,113.0,47.0,3318.0,0.8367530964917899,0.8306358305385648,0.006117265953225037,0.1076257624209572,0.15446792324383138,0.30324846634296165,0.01439188873063015,0.014509582044067207,0.0908835612665025,0.09016015577247459,0.11996619828364218,0.12045572648930895,0.02499950434638932,0.9854960386957315,0.7346835921585472,3.453309497252547e-34,0.7763627994138336,0.873870365599712,0.7679867803159295,0.869026255930421,-0.0003128948866586129,0.017260940001314798,0.08492193572751501,0.1329778474965053,0.11883034206324145,0.19998181478090338,0.18382901284699632,0.42416900692817294,0.010776281400104998,0.019757207388940348,0.010657044968403744,0.019733969179594153,0.07630309160336778,0.1079567076854398,0.0765289114574027,0.10614154630495892,0.10380886949665707,0.14056033355264858,0.10323296413243317,0.14047764597086193,-0.2395106775131605,0.3410057511729233,0.785645542082301,1.1877111498677293,0.5503803819029118,0.8474285805807374,2.8857310952676437e-54,6.461819709119992e-17
